USE_LICENSE_URL,GUID,SCIENTIFIC_NAME,COUNTRY,STATE_PROV,SPEC_LOCALITY,VERBATIM_DATE,MONTH,YEAR,DEC_LAT,DEC_LONG,COORDINATEUNCERTAINTYINMETERS
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/,UCM:Bird:14142,Leucosticte australis,United States,Colorado,Mt. Zirkel,12-Jul-11,7,1911,40.83138654,-106.66251,1000
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/,UCM:Bird:14143,Leucosticte australis,United States,Colorado,Mt. Zirkel,12-Jul-11,7,1911,40.83138654,-106.66251,1000
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/,UCM:Bird:14144,Leucosticte australis,United States,Colorado,Mt. Zirkel,15-Jul-11,7,1911,40.83138654,-106.66251,1000
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/,UCM:Bird:14141,Leucosticte australis,United States,Colorado,Mt. Zirkel,10-Jul-11,7,1911,40.83138654,-106.66251,1000
